14.4113	17.3922	7.1065	1.51396	1.46165	0.0255073	0.00688615	29.9991	-7.39E-06	4.01872	9.29E-05
14.5924	17.4581	6.7643	4.14622	4.10944	0.0716585	0.00962549	23.7322	0.000147272	5.32006	6.91E-05
14.7598	17.5596	6.02464	2.10964	-1.82237	-0.0317955	0.0185515	33.482	0.000110974	9.67426	9.75E-05
14.4113	17.3812	6.96152	2.36202	-2.25263	-0.0393027	-0.0124031	33.4318	-0.000271878	-6.96796	-0.00014213
14.9328	17.831	6.49043	3.34168	3.33209	0.0581227	0.0044179	25.8421	0.000121758	2.39654	4.07E-05
15.39	18.2802	6.49548	1.70464	1.56055	0.0272314	0.011973	29.7451	-0.000121506	4.65718	1.26E-05
14.9802	17.8445	7.08977	2.06301	2.06183	0.035978	-0.00121659	28.7385	9.49E-05	-0.710641	7.75E-06
14.6903	17.4613	6.61701	1.48476	-1.33713	-0.0233337	-0.011266	33.3362	-0.000178043	-6.38318	-2.08E-05
15.2007	17.8673	6.93138	0.700808	-0.256086	-0.00446924	0.0113853	32.4479	0.000136693	5.64331	-0.000111228
15.2712	18.1129	6.75512	0.846639	0.743234	0.0129712	0.00707682	31.2532	2.36E-05	2.77472	-2.81E-05
14.5724	17.4324	7.29044	0.868897	-0.526609	-0.00919026	-0.0120624	32.5639	-0.000101998	-7.38194	4.29E-05
14.9937	17.8844	5.59733	2.77946	-2.7794	-0.0484906	-0.00031572	33.5129	5.72E-05	-0.0318583	-8.07E-05
14.3642	17.2745	7.20013	3.73169	3.7259	0.064983	-0.0036281	24.8899	0.000322463	-2.61969	2.58E-05
14.6304	17.4821	7.10884	1.42649	1.42621	0.0248896	-0.000486562	30.2133	-0.000140235	-0.162299	8.47E-05
14.5441	17.3827	6.87781	0.679092	-0.331951	-0.00579329	0.0103398	32.5971	9.32E-05	6.09419	3.44E-05
15.1425	17.9214	6.34329	2.47139	-2.45672	-0.0428643	0.00469354	33.2527	-3.02E-05	2.09979	-2.60E-05
15.0687	17.8383	6.69473	0.873855	0.873756	0.0152493	0.000228837	31.1666	-9.39E-06	0.214615	-0.000130792
14.7814	17.5358	7.01375	1.43491	-1.28608	-0.0224431	-0.0111072	33.0882	-4.78E-05	-5.87605	-0.000162953
15.0269	17.7731	6.98209	3.58825	3.55274	0.0619648	-0.00879516	25.0213	7.66E-05	-4.69215	3.60E-05
14.7944	17.5205	7.56303	0.619901	-0.17834	-0.00311245	0.0103617	32.1383	9.30E-06	6.07844	3.69E-05
15.0618	17.8709	6.0233	2.4573	-2.40011	-0.0418757	-0.00920193	33.5015	-0.000145214	-4.04868	3.40E-05
14.8489	17.565	6.44052	1.75471	-1.55837	-0.0271926	0.0140781	33.3966	7.13E-05	7.50118	8.37E-05
15.0182	17.9528	7.051	3.54238	3.54044	0.0617529	-0.00204684	24.7625	2.57E-05	-1.17101	-9.86E-05
14.2987	17.2302	7.40527	2.12546	2.07157	0.0361467	-0.00830214	28.6735	-0.000140803	-5.27994	-0.000118265
14.683	17.466	6.46951	1.96544	-1.77211	-0.0309207	-0.0148381	33.5015	0.000133624	-8.15431	-4.95E-07
15.6039	18.2527	6.16263	2.15949	-1.83335	-0.0319862	0.019919	32.9235	4.32E-05	7.41606	-2.57E-06
14.8948	17.6448	6.61305	0.220492	-0.137354	-0.00239726	-0.0030104	32.565	-0.000188694	-1.41834	-3.13E-05
14.8166	17.562	5.96196	2.079	-1.84227	-0.0321436	0.0168178	33.8031	-9.63E-05	9.2585	-6.79E-05
14.8773	17.6908	7.12405	0.944457	0.896115	0.0156393	-0.00520632	30.9189	-1.18E-06	-2.89917	-3.78E-05
14.7106	17.4964	6.61515	0.543331	0.33189	0.00579239	0.00750807	32.0538	0.00011574	4.0611	-6.31E-05
14.6595	17.4522	6.47768	4.58154	4.57942	0.0798406	-0.00243637	22.5489	0.000175458	-1.30232	-0.000127352
14.5959	17.4213	6.76193	4.07411	4.05747	0.0707556	-0.00642585	24.0613	2.03E-05	-3.66576	-0.000112905
15.0203	17.75	6.88239	1.5841	-1.16135	-0.0202644	0.0188032	32.8046	-1.68E-05	9.53334	0.000108234
14.8588	17.6554	6.53952	0.399605	0.0523853	0.000914274	0.00691418	32.38	-6.89E-05	4.12343	0.000176641
14.7623	17.5752	6.83375	1.75904	-1.70351	-0.0297265	0.00765426	33.4111	-4.02E-05	4.29961	1.19E-05
15.0694	17.8789	6.5775	1.653	-1.30625	-0.0227929	0.0176803	32.9402	-0.000123464	8.16719	6.61E-05
14.9349	17.7546	5.58533	3.12855	-2.96879	-0.0517843	0.0172328	33.5912	3.15E-05	8.10567	1.39E-05
14.9731	17.7983	6.66794	1.69866	-1.59644	-0.0278581	0.0101304	33.2577	-0.000128894	4.50958	-1.30E-05
15.0483	17.7373	5.62152	1.89154	-1.88001	-0.0328063	-0.00363941	33.9209	9.31E-05	-1.63591	7.99E-05
14.7277	17.5356	7.52335	3.26856	3.1796	0.0554612	-0.013225	25.8594	7.08E-06	-7.79659	4.23E-05
14.7158	17.5435	7.18584	1.86159	-1.8517	-0.0323124	-0.00334549	33.2646	-0.000104075	-1.8507	-4.34E-05
14.7872	17.5881	6.92868	1.65233	1.5819	0.0276049	-0.00833083	29.8038	0.000123689	-4.74235	4.57E-06
15.4585	18.4301	6.71164	1.52618	-0.725495	-0.0126585	-0.0234332	32.3854	5.04E-05	-8.63528	-0.000197906
15.0181	17.7054	6.75056	2.21322	-2.15015	-0.0375168	-0.00915837	33.2917	-1.88E-05	-4.40946	3.51E-05
15.4113	18.1665	5.2579	3.53873	-3.52442	-0.061473	0.00555281	32.7765	-2.10E-05	2.34599	-2.08E-05
14.9646	17.7241	6.36873	0.721593	-0.640871	-0.0111849	-0.00578818	33.114	-1.83E-06	-2.76914	-1.49E-05
14.7196	17.3476	6.99268	3.4069	-3.33594	-0.0581861	0.0120788	37.3168	7.69E-05	6.66078	0.000164709
15.0063	17.7608	5.03755	3.41672	-3.39518	-0.0592211	-0.00668925	33.1599	-3.40E-05	-2.75948	-7.73E-05
15.1545	17.8816	5.73667	2.54557	-2.41178	-0.0420768	0.0142175	33.5848	4.04E-05	6.25476	1.17E-05
14.7948	17.6426	6.56532	0.954112	-0.866041	-0.0151143	-0.0069881	33.0552	-1.61E-05	-3.59147	-5.41E-05
15.4588	18.2568	7.3526	2.35572	2.21499	0.0386454	0.0140011	27.8391	1.03E-05	5.29491	0.000108806
14.993	17.7441	6.62442	0.288592	0.206372	0.00360184	-0.00352089	32.1664	4.75E-06	-1.59246	-3.27E-05
14.3219	17.0865	5.51918	1.99162	-1.94488	-0.0339371	-0.00748777	34.4271	-1.58E-05	-4.19754	-0.000113696
15.3652	18.114	6.36355	0.747939	-0.542956	-0.00947584	0.00897806	32.8227	-1.36E-05	3.18638	-3.56E-05
14.5754	17.4384	6.66757	3.61438	3.5542	0.0619886	0.011471	25.5164	0.000182931	6.9857	9.43E-05
14.4033	17.2072	7.34422	2.17242	2.12829	0.0371361	-0.00760436	28.6123	5.34E-05	-4.78554	-0.000191092
14.3271	17.2145	6.91314	0.587314	-0.409018	-0.00713846	0.00735612	32.7524	-0.00011646	4.4107	-4.60E-05
14.8035	17.6599	5.78586	2.93581	-2.72004	-0.047447	-0.0192868	33.4682	9.36E-05	-9.3689	0.000147782
14.9109	17.7631	6.01044	1.32339	-1.30944	-0.0228518	0.00334577	33.5189	5.33E-05	1.49475	-9.93E-05
15.1327	17.875	6.58027	1.97013	1.93223	0.0337166	0.00671337	29.3043	-0.000143466	3.30841	-9.45E-05
14.196	17.1757	6.77708	1.36064	-1.28135	-0.0223613	-0.00798879	33.292	0.000189671	-5.03773	3.84E-05
14.7321	17.6147	6.62385	3.09241	3.04891	0.0531862	-0.00902505	26.6061	6.17E-05	-4.97584	0.000225851
14.8067	17.6237	7.54128	4.25227	4.19309	0.0731124	0.0123496	22.7992	0.000117668	6.69502	1.14E-05
14.5561	17.3723	7.22905	0.484062	-0.369676	-0.00645192	-0.00545415	32.5492	-0.000239663	-3.24068	-0.000170499
14.388	17.158	7.40013	3.37982	3.34676	0.0583768	-0.00823497	26.0161	0.000254598	-5.79917	7.13E-05
15.0935	17.9733	6.0328	2.76852	2.66096	0.0464217	0.0133417	27.5776	0.000209422	5.89028	1.44E-05
14.9	17.7217	6.34741	3.19815	3.19807	0.0557879	-0.000393741	26.4639	0.000121393	-0.175647	-3.46E-05
14.7234	17.492	7.19028	0.692419	0.362297	0.0063229	0.0102986	31.7968	9.64E-06	5.96394	0.000362697
14.78	17.4818	6.85035	0.465262	-0.190988	-0.00333328	-0.00740459	32.4737	0.000173626	-4.16874	2.50E-05
15.2352	17.9799	5.61944	3.18363	-3.0103	-0.0525069	-0.0180916	33.2175	-6.30E-06	-7.55897	-1.20E-05
14.9444	17.754	6.37451	2.92629	2.85655	0.0498324	-0.0110881	27.0783	0.000183065	-5.63321	-0.000104773
14.3969	17.3066	7.4761	0.72001	0.687383	0.0119967	-0.0037401	31.2164	4.37E-05	-2.06106	-3.48E-05
15.2697	17.9998	6.1574	2.97925	2.96802	0.0517779	0.004513	26.9413	5.61E-05	2.56057	4.13E-05
15.0094	17.7664	6.40449	3.55134	3.55098	0.0619366	0.000887872	25.4185	0.000216318	0.432974	2.73E-05
14.8683	17.6725	6.77717	1.39975	-1.07452	-0.0187505	-0.015657	32.8602	3.52E-05	-8.15527	6.73E-05
14.6221	17.4605	7.33777	3.20099	3.06628	0.0534843	-0.0160438	26.1863	0.000145175	-9.69361	-0.000129029
14.5645	17.3677	7.37366	2.56492	2.5539	0.0445588	-0.00414723	27.68	9.82E-05	-2.32674	8.75E-05
14.7136	17.4861	7.18553	3.11108	3.07264	0.0536	-0.00851349	26.3623	-6.92E-06	-4.79396	0.000192604
14.9819	17.8608	6.14166	3.02714	-2.76955	-0.048308	0.0213337	33.2359	-7.05E-06	9.79047	-2.68E-05
14.8707	17.5353	6.70082	3.14379	3.12547	0.0545218	-0.00591656	26.5672	-4.31E-06	-3.3491	8.86E-05
15.4441	18.229	6.91778	1.47743	1.16252	0.0202858	0.0159139	30.1514	0.000129158	6.36703	0.000190269
14.3367	17.215	7.01109	2.96265	2.96155	0.0516658	0.00140651	27.0908	7.32E-05	1.1709	3.38E-05
14.5837	17.3707	7.03939	4.31731	4.23193	0.0737857	-0.0149244	23.2878	0.000201656	-9.36195	-7.97E-05
14.9433	17.792	5.97871	1.15068	-1.0926	-0.019068	0.00629974	33.4714	-0.00018958	2.91878	-8.10E-05
14.9027	17.5429	6.62147	1.02763	-0.943197	-0.0164607	-0.00712003	33.1261	-5.31E-05	-3.68275	0.000149755
15.2975	18.1211	7.04904	1.0022	0.432632	0.00754984	0.0157775	31.3742	6.55E-06	6.57882	2.86E-05
15.2786	18.2072	6.62897	1.40058	1.22773	0.0214247	0.0117647	30.4575	-4.27E-05	4.86397	-1.32E-05
14.6639	17.5186	7.28893	3.67453	3.67222	0.0640483	0.0022761	24.8084	8.25E-05	1.42552	-3.59E-05
14.5776	17.4756	6.69092	2.25365	-2.01281	-0.0351174	-0.0176948	33.2052	8.98E-05	-9.6555	7.13E-05
14.8483	17.6872	6.35252	2.85367	-2.70083	-0.0471148	-0.0160862	33.378	-4.14E-05	-7.97786	-8.43E-05
14.8703	17.6576	6.27101	1.89626	-1.79136	-0.0312582	-0.010857	33.6303	8.43E-06	-5.28151	-2.75E-05
14.626	17.3181	7.10758	4.32672	4.24946	0.0740916	0.0142194	23.2723	5.54E-05	8.783	0.000132658
15.1189	17.9765	7.07615	3.36835	3.35367	0.0584982	-0.00548731	25.2992	0.000134979	-2.48899	-9.30E-05
14.6195	17.4748	5.86164	2.66032	-2.63119	-0.0459057	0.00685514	33.8699	-0.000175156	3.72579	-8.61E-05
15.7012	18.4985	6.07881	0.385887	0.232853	0.00406398	-0.00537062	32.1911	1.18E-05	-1.62082	5.60E-05
14.6547	17.4276	6.76753	1.38727	-1.31264	-0.0229073	-0.0078346	33.3143	-4.90E-05	-4.45058	8.00E-05
13.7587	16.678	7.40526	3.8829	3.83661	0.0669078	0.0104408	25.0203	5.39E-05	8.04777	-9.38E-05
15.2583	18.1397	6.44893	0.712959	0.670269	0.011698	0.00424128	31.5637	8.12E-05	1.99603	-1.08E-05
15.0223	17.8057	7.09112	0.951919	-0.481561	-0.00840386	-0.014331	32.3867	1.99E-05	-7.13556	-5.19E-05
14.8888	17.7353	6.34838	2.53883	-2.51911	-0.0439519	0.00551395	33.3337	5.07E-05	2.45965	-6.17E-05
14.5851	17.3145	6.98983	1.29633	-1.29107	-0.0225314	0.00203604	33.2393	-6.11E-05	1.16839	0.000132169
15.2069	17.946	3.31841	3.11556	-3.10804	-0.0542185	-0.0037776	34.6319	-0.000107013	-1.96	0.000130757
14.7697	17.492	6.97338	2.3908	2.32341	0.0405381	-0.00983992	28.2691	3.46E-05	-5.64692	-9.96E-06
14.9014	17.7467	7.12458	0.819232	0.557123	0.00972294	-0.0104829	31.2573	0.000100398	-5.15596	3.75E-05
14.6506	17.3883	6.8691	2.98626	2.98353	0.0520488	-0.0022255	26.9344	0.000157999	-1.38692	9.65E-05
14.9166	17.6717	6.93898	1.61881	1.47489	0.0257371	-0.0116472	29.9877	-0.000170723	-6.28452	7.13E-05
14.2281	17.1611	6.81406	2.99749	2.98195	0.0520206	-0.00532233	27.1181	-6.95E-05	-3.58442	1.82E-05
14.8532	17.6657	4.87029	3.46256	-3.34072	-0.0582662	0.0158988	33.5975	-9.25E-05	7.60907	3.06E-05
15.7654	18.4766	5.71034	3.14374	-2.74776	-0.0479221	0.0266651	32.5485	3.16E-05	8.83219	5.77E-05
14.9671	17.8839	6.44434	3.23479	3.22481	0.0562532	-0.00443561	26.1033	9.34E-05	-2.13277	-7.98E-05
14.7755	17.4039	6.94761	2.15655	2.12609	0.037098	0.00630567	28.8753	-3.71E-05	3.7584	6.19E-05
14.9573	17.7786	7.27042	0.525416	0.482409	0.00841947	-0.00363366	31.5246	3.17E-05	-1.84151	-0.000163845
14.7971	17.58	6.48658	3.362	3.32607	0.0580161	-0.00856014	26.0556	5.51E-05	-4.73145	-4.95E-05
14.7875	17.576	6.06574	3.04725	-2.92674	-0.0510534	0.0148148	33.5764	-2.42E-05	7.26436	0.00012225
14.6197	17.3776	6.54078	4.27501	4.27399	0.0745259	-0.00163245	23.7002	-6.48E-05	-0.922143	-4.02E-05
14.6175	17.2686	6.29639	2.08515	-2.07893	-0.0362761	0.00281003	33.8821	-0.000178686	1.75114	0.000149675
14.4265	17.1805	5.49309	2.91984	-2.90838	-0.0507385	0.00451162	33.991	-0.000234897	2.54509	5.62E-05
14.9937	17.7874	6.54413	1.73378	-1.46258	-0.0255206	0.0162511	33.1109	-6.76E-05	7.64422	7.86E-05
14.3631	17.1922	6.39648	2.09966	-2.01369	-0.0351364	-0.0103805	33.8237	-5.24E-05	-6.09732	-9.11E-05
14.5351	17.35	6.89983	1.09816	-0.866697	-0.0151251	-0.0117702	32.9748	-0.000122184	-7.23655	2.93E-06
15.4411	18.1366	6.06772	1.05947	-0.709549	-0.0123825	-0.0137318	32.9449	5.41E-05	-5.49615	6.79E-05
15.0156	17.7006	6.45105	3.79604	-3.66045	-0.0638336	0.0175603	36.5376	-0.000187448	8.81644	0.000119646
15.1869	18.0402	5.86868	1.26373	-1.1002	-0.0191999	0.0108519	33.3034	8.78E-05	4.62047	4.15E-05
14.7418	17.6303	6.87048	1.31098	1.28305	0.0223913	0.00469866	30.3992	0.000197557	2.63399	-1.00E-05
14.3567	17.1456	7.17743	1.01175	-0.8983	-0.0156771	-0.00812484	32.9164	2.35E-05	-4.87427	0.000130359
14.8343	17.6644	5.85058	2.63539	-2.5801	-0.045014	-0.0093761	33.623	-0.000145668	-4.43229	0.000117965
14.8939	17.6074	5.94711	2.57358	-2.52711	-0.0440904	0.00850022	33.7639	-0.000121852	4.23241	0.000185734
15.1973	17.9052	6.90746	0.35166	-0.272193	-0.00475061	-0.00388607	32.4694	-2.32E-06	-1.70282	-4.23E-05
14.735	17.5152	6.52751	2.16941	-2.02832	-0.0353903	-0.013434	33.54	5.09E-05	-7.12158	5.27E-05
15.6426	18.516	4.43136	3.80699	-3.68872	-0.0643271	0.0164439	32.1558	-8.07E-05	4.78259	0.000113714
14.4902	17.2429	7.20925	3.88531	3.88085	0.0676815	0.0032485	24.5558	4.49E-05	1.70053	-9.23E-06
14.3614	17.1903	6.75393	1.77206	-1.76731	-0.0308405	-0.00226285	33.6223	8.45E-06	-1.22401	-9.18E-05
14.4095	17.26	7.85267	3.57795	3.5712	0.0622883	0.00383811	25.0729	0.000255856	2.43323	-0.00013023
14.2608	17.1338	7.16023	0.777545	-0.69054	-0.0120517	0.00623784	32.7611	9.68E-05	3.7465	-6.52E-05
15.6347	18.3097	4.81169	3.98425	-3.83862	-0.0669348	-0.0186416	32.3062	1.12E-05	-5.76122	-3.67E-05
14.8884	17.7762	6.70507	0.931318	-0.19004	-0.0033164	0.0159119	32.2514	-2.08E-05	7.97636	1.84E-05
14.6982	17.4539	6.56424	3.67307	3.59363	0.0626741	-0.0132686	25.2332	6.89E-05	-7.74236	5.39E-05
14.4014	17.2625	6.86543	1.7516	-1.61513	-0.0281837	0.0118315	33.4911	5.88E-06	7.30209	-1.09E-05
14.9683	17.7615	6.8595	2.45509	2.44629	0.0426825	-0.00362657	27.9733	2.45E-05	-2.07876	4.24E-05
15.254	18.057	6.94453	1.03373	0.455142	0.0079426	-0.0161986	31.2639	-7.22E-05	-7.02168	-0.000252355
14.3146	17.2604	7.11278	1.13685	-0.968199	-0.0168965	-0.0103997	32.9963	-9.38E-06	-6.40599	-0.000100438
14.6797	17.5499	6.73339	1.52985	1.5018	0.0262081	0.00508988	30.0382	0.000145989	2.97568	-0.000162714
14.9449	17.7625	6.66831	3.37598	3.30684	0.0576791	0.01187	25.6788	0.000112757	6.18018	1.76E-05
14.5597	17.2521	6.55282	3.19416	-3.19195	-0.0556811	-0.00207603	36.988	-1.62E-05	-0.763942	-6.45E-05
14.4402	17.3084	7.59601	3.14504	3.05783	0.0533395	-0.0128424	26.2368	0.000247433	-8.15013	-3.58E-05
15.0251	17.7045	6.65745	1.46039	1.25059	0.0218232	-0.0131636	30.5279	0.000153994	-7.10001	-0.000104508
15.3486	18.2446	5.14145	1.57866	-1.57422	-0.0274718	0.00206515	33.8372	2.10E-05	0.732332	-7.06E-05
14.8811	17.6904	5.06593	3.08957	-3.03212	-0.052893	0.0103551	33.9337	-7.62E-05	4.84592	1.60E-06
14.4669	17.2555	6.75974	2.07508	-2.07219	-0.0361585	0.00191329	33.7379	0.000123725	1.2344	8.48E-05
14.8831	17.6104	6.73406	3.15625	3.14469	0.0548571	-0.00471173	26.4182	6.27E-05	-2.59624	-0.000103055
14.9681	17.7073	7.36628	2.92298	2.91562	0.050865	0.00361785	26.6687	-0.000118239	1.69655	6.45E-05
14.4976	17.3136	7.17299	0.475346	0.134534	0.00234798	-0.00795706	31.9834	7.06E-05	-4.64826	-8.17E-06
15.2988	18.0671	4.91118	2.49416	-2.46705	-0.043044	-0.00640196	33.7706	-0.000126665	-2.41562	-7.11E-05
14.0452	16.8485	7.09727	1.05528	-1.04956	-0.0183173	0.00191478	33.2606	-5.94E-05	1.275	8.79E-05
15.1357	18.021	6.94866	2.33383	2.30458	0.0402108	0.00643045	28.1623	8.15E-05	2.63187	-6.27E-05
14.875	17.6155	7.11135	0.765129	0.750258	0.0130941	0.00262011	31.2447	-9.23E-05	1.34578	-0.000133312
15.1947	17.9946	6.35702	1.30024	-1.04363	-0.0182121	0.013536	33.0324	-0.000119879	5.60883	-4.30E-05
15.1211	17.9935	6.37657	1.39942	-0.892028	-0.0155654	-0.0188189	32.7613	-1.62E-05	-8.27432	-0.00013961
14.8553	17.4796	6.43049	1.83039	1.80371	0.031475	0.0054354	29.732	1.64E-05	3.0682	8.31E-05
14.7717	17.5634	5.963	3.10276	-3.07503	-0.0536423	-0.00722743	33.6673	-3.37E-05	-3.66354	3.30E-05
14.6574	17.6337	6.3589	2.09395	-2.08506	-0.0363829	-0.00336572	33.5734	-0.00012153	-1.51209	-9.16E-05
14.617	17.4827	6.70798	1.49178	-1.27443	-0.0222391	-0.013534	33.2981	-6.24E-05	-7.70368	0.000131632
14.992	17.7813	7.25688	0.592065	0.126879	0.00221434	-0.0100933	32.0002	5.02E-05	-5.17675	-4.38E-05
15.2819	18.0293	6.55049	3.0602	2.99302	0.052211	-0.0111352	26.4582	7.26E-05	-4.81241	-6.88E-05
14.9133	17.7783	6.96157	1.35981	-1.05637	-0.018434	-0.0149448	32.7562	5.75E-05	-7.19249	-8.87E-05
14.5399	17.4653	6.94529	3.17818	3.08042	0.0537325	-0.0136587	26.545	-4.38E-05	-8.32765	5.07E-05
15.0802	17.9195	6.47634	0.8943	0.742303	0.0129548	0.00870509	31.4274	-2.06E-05	3.9343	6.41E-05
14.7294	17.5511	7.30348	1.49716	-1.25535	-0.021906	0.0142395	32.8011	-5.06E-05	7.78396	2.33E-05
14.6862	17.5276	7.23698	2.0321	2.00632	0.0350092	-0.00563196	28.9955	0.000117767	-3.1678	2.29E-05
15.2774	18.0465	6.46099	2.78208	2.757	0.0480992	-0.00650738	27.2943	0.000108594	-2.6778	-0.000172676
15.1817	17.9348	7.54627	1.13143	0.542953	0.00947476	0.0173243	30.9425	1.87E-05	8.1577	6.34E-05
15.2569	18.0716	6.6695	1.64044	1.63714	0.0285696	0.00181458	29.8602	0.00014625	0.775682	0.000107763
14.9936	17.9144	6.14796	0.824079	-0.335884	-0.00586174	0.0131337	32.7361	-5.80E-05	6.09495	0.000180602
14.2624	17.1875	6.50644	2.54424	-2.49412	-0.0435152	-0.00877301	33.9509	6.98E-05	-5.51852	-3.70E-05
15.2883	18.0204	7.34774	1.91326	1.7498	0.0305322	-0.0135072	29.0428	-2.23E-05	-6.12009	-5.30E-06
14.974	17.6942	6.97133	2.36438	2.33318	0.0407094	0.00668364	28.1302	0.000111462	3.40238	3.57E-05
15.0711	17.8505	6.65701	1.91167	1.85139	0.0323061	0.0083141	29.376	3.39E-05	4.13499	-4.50E-06
14.7509	17.4902	6.63959	2.8491	2.82243	0.0492397	0.00679047	27.412	1.58E-05	3.90996	3.34E-05
14.5583	17.4252	6.79249	1.44143	1.43727	0.0250825	0.00190976	30.2667	4.81E-05	0.937216	-3.59E-05
15.0612	17.8708	6.51563	1.16964	-0.478889	-0.00835664	0.0186237	32.5181	-7.72E-05	8.91136	5.04E-05
15.1893	18.0422	7.09678	1.63123	1.36186	0.0237637	-0.0156726	29.7971	8.85E-06	-7.04061	-0.000150742
14.8215	17.5694	6.93988	1.77605	1.6653	0.0290592	0.0107763	29.5932	-0.000115004	5.87897	7.97E-05
14.8232	17.6018	6.31013	1.04377	-0.962049	-0.0167897	0.00706643	33.2605	-2.73E-05	3.73656	5.92E-05
14.5071	17.3875	7.01135	1.35557	-1.04143	-0.0181733	-0.0151454	32.9373	-0.000111481	-8.79709	1.71E-05
14.4446	17.3105	7.32032	3.83334	3.75527	0.065489	-0.0134434	24.6248	0.000300092	-8.67102	2.30E-05
14.9976	17.7792	6.41191	0.602342	-0.602263	-0.0105113	0.000169504	33.0439	4.59E-05	0.111828	3.61E-05
14.8945	17.6574	6.53921	0.427268	-0.211387	-0.00368932	-0.0064806	32.4843	-6.74E-05	-3.17267	-2.03E-05
14.2051	17.0222	6.37148	5.57469	5.57451	0.0971401	-0.000782937	20.5399	0.0002434	-0.769214	0.000110339
14.9564	17.7749	7.43393	3.05427	3.04205	0.0530683	-0.00476479	26.19	0.000147122	-2.2448	3.02E-05
15.1282	17.8403	5.94462	2.88399	-2.68191	-0.046783	0.0185159	33.341	-4.18E-05	8.23302	-1.38E-05
15.0353	17.8791	7.09815	2.28402	2.28364	0.0398465	0.000726713	28.312	9.57E-05	0.259964	-4.05E-05
14.8335	17.703	5.9203	2.49015	-2.37038	-0.0413555	-0.0133197	33.7577	1.82E-05	-6.5759	-3.26E-05
14.5294	17.3438	6.40519	3.1985	3.19662	0.0557625	-0.0019164	26.6716	0.000364471	-1.72632	5.50E-05
14.9423	17.6519	6.70252	0.179752	0.17748	0.00309761	-0.000497226	32.1758	8.43E-05	-0.373495	6.40E-05
14.59	17.3761	6.14924	0.568041	-0.518686	-0.00905258	0.00404212	33.0862	-0.000113845	2.2465	-0.000107198
15.0112	17.7981	6.64964	3.46397	3.46394	0.0604204	-0.000244645	25.3827	4.32E-05	-0.339891	1.61E-05
15.0204	17.8838	6.62992	1.46391	1.21376	0.0211803	0.0142848	30.4346	-0.000114837	6.78982	8.36E-05
14.8947	17.6818	6.17087	1.20621	-1.15403	-0.0201399	0.00612561	33.4314	6.46E-05	2.69909	6.69E-06
14.7641	17.5585	7.27985	0.962448	0.688832	0.0120213	0.0117317	30.9992	-2.35E-05	5.61139	0.000189819
14.7179	17.3795	7.05902	3.43896	3.4123	0.059519	0.00746446	25.6899	5.55E-06	4.58019	0.000142011
14.7754	17.5665	6.71454	1.65172	-1.64876	-0.0287724	0.00172472	33.4597	-0.000121753	0.807038	-0.000115703
14.914	17.7353	7.0557	3.23386	3.13423	0.0546701	-0.0139084	26.0175	0.000170844	-7.43391	3.12E-05
14.9696	17.731	7.01623	1.31668	-1.02017	-0.0178025	-0.0145285	32.7707	-0.000134644	-7.33012	6.60E-05
14.2823	17.0873	7.20806	2.19696	-2.07074	-0.0361304	-0.012812	33.3508	9.29E-05	-7.99231	-1.28E-05
