14.8646, 17.7083, 5.14683, 0.734643, 26.1174, 7.02245e-05, -4.50033, -7.76409e-06
14.8588, 17.6742, 5.39234, 1.29871, 26.6442, 8.41713e-05, -4.71495, -8.36771e-05
14.5606, 17.2971, 6.25093, 1.85817, 23.5923, 7.41325e-06, -9.59306, -6.35227e-05
14.2816, 17.067, 6.0727, 3.09178, 20.8337, 0.000141943, 8.70189, 0.000383876
15.1814, 17.8705, 4.07036, 1.65916, 27.1823, -6.25547e-05, -0.970178, 9.15431e-05
14.5787, 17.4094, 5.07698, 1.34167, 27.048, -7.8816e-05, -5.40348, 5.76795e-06
15.0076, 17.7377, 4.8342, 2.05738, 26.8643, -4.99572e-05, 5.72068, 0.000181437
14.544, 17.2731, 4.7858, 1.46995, 27.2633, -2.11424e-05, 5.32887, 3.96636e-05
14.8856, 17.7393, 5.68531, 3.08923, 20.403, 3.73006e-05, 8.32934, 0.000140512
14.2863, 17.0313, 4.87969, 1.07685, 27.2954, 0.000121019, 4.4035, 0.000355837
15.0308, 17.7832, 5.43261, 3.77196, 18.5225, 0.00016159, 3.28641, -5.48925e-05
14.5064, 17.3456, 5.93984, 4.41265, 16.7621, 0.000147995, 4.01375, 9.22758e-06
14.4014, 17.2639, 5.15358, 4.35396, 17.4738, 0.000102705, -1.41564, 5.93743e-05
15.2071, 18.0195, 4.42931, 1.79098, 26.9385, -2.38572e-05, -3.16168, 0.000144351
14.8675, 17.6828, 6.1312, 1.25455, 24.2549, -5.48292e-05, -1.81537, 8.10029e-05
14.453, 17.2676, 5.9164, 1.01322, 25.1279, 0.000146213, 6.63626, 0.000191368
15.0743, 17.8387, 4.54515, 4.06692, 27.1016, -1.0003e-06, -8.24708, -4.78941e-05
14.466, 17.2248, 5.92005, 1.67995, 23.8303, 0.000175837, -5.02948, -0.000108911
15.1618, 18.107, 5.43739, 3.30974, 19.5951, 0.000136424, -3.01368, -0.000204272
15.3791, 18.0638, 5.7408, 0.864698, 24.9914, -5.10064e-05, 2.52815, -3.45915e-05
14.7152, 17.4629, 5.27942, 0.777316, 25.622, -0.000159996, 4.24298, -4.21212e-05
14.7446, 17.544, 6.21371, 3.99026, 17.7744, 0.000174339, 7.57825, -6.14928e-05
15.1477, 17.9018, 4.55563, 3.57393, 19.2699, 8.22389e-05, -0.875495, 0.00011204
14.9115, 17.7243, 5.06987, 1.286, 26.8667, -5.85304e-05, 2.43832, -5.8181e-05
15.4726, 18.3753, 3.46058, 2.36945, 26.5328, -0.000105064, -1.46185, 1.77921e-05
14.6109, 17.4811, 4.61578, 1.20407, 27.2646, -0.000115865, -1.06163, -5.33389e-05
14.9117, 17.732, 4.18309, 2.40275, 27.1176, -8.59245e-05, -4.01173, -9.35967e-05
14.7048, 17.2978, 4.39376, 3.26505, 29.432, 6.0517e-05, -1.56967, 0.000101183
14.8097, 17.5909, 5.70549, 1.49291, 26.3838, -0.000114675, 8.51379, 0.000122449
