 Calculated Q1 fields along optical axis: zoptical=(cm) yfield=(T) 
radius(cm)	2
Maxfield(T)	0.753033
1.00022	0
1.01994	0
1.03965	0
1.05936	0
1.07908	0
1.09879	0
1.1185	0
1.13822	0
1.15793	0
1.17764	0
1.19736	0
1.21707	0
1.23678	0
1.2565	0
1.27621	0
1.29592	0
1.31564	0
1.33535	0
1.35506	0
1.37478	0
1.39449	0
1.4142	0
1.43392	0
1.45363	0
1.47334	0
1.49306	0
1.51277	0
1.53248	0
1.5522	0
1.57191	0
1.59162	0
1.61134	0
1.63105	0
1.65076	0
1.67048	0
1.69019	0
1.7099	0
1.72962	0
1.74933	0
1.76905	0
1.78876	0
1.80847	0
1.82819	0
1.8479	0
1.86761	0
1.88733	0
1.90704	0
1.92675	0
1.94647	0
1.96618	0
1.98589	0
2.00561	0
2.02532	0
2.04503	0
2.06475	0
2.08446	0
2.10417	0
2.12389	0
2.1436	0
2.16331	0
2.18303	0
2.20274	0
2.22245	0
2.24217	0
2.26188	0
2.28159	0
2.30131	0
2.32102	0
2.34073	0
2.36045	0
2.38016	0
2.39987	0
2.41959	0
2.4393	0
2.45901	0
2.47873	0
2.49844	0
2.51815	0
2.53787	0
2.55758	0
2.57729	0
2.59701	0
2.61672	0
2.63643	0
2.65615	0
2.67586	0
2.69557	0
2.71529	0
2.735	0
2.75471	0
2.77443	0
2.79414	0
2.81385	0
2.83357	0
2.85328	0
2.87299	0
2.89271	0
2.91242	0
2.93214	0
2.95185	0
2.97156	0
2.99128	0
3.01099	0
3.0307	0
3.05042	0
3.07013	0
3.08984	0
3.10956	0
3.12927	0
3.14898	0
3.1687	0
3.18841	0
3.20812	0
3.22784	0
3.24755	0
3.26726	0
3.28698	0
3.30669	0
3.3264	0
3.34612	0
3.36583	0
3.38554	0
3.40526	0
3.42497	0
3.44468	0
3.4644	0
3.48411	0
3.50382	0
3.52354	0
3.54325	0
3.56296	0
3.58268	0
3.60239	0
3.6221	0
3.64182	0
3.66153	0
3.68124	0
3.70096	0
3.72067	0
3.74038	0
3.7601	0
3.77981	0
3.79952	0
3.81924	0
3.83895	0
3.85866	0
3.87838	0
3.89809	0
3.9178	0
3.93752	0
3.95723	0
3.97694	0
3.99666	0
4.01637	0
4.03608	0
4.0558	0
4.07551	0
4.09522	0
4.11494	0
4.13465	0
4.15437	0
4.17408	0
4.19379	0
4.21351	0
4.23322	0
4.25293	0
4.27265	0
4.29236	0
4.31207	0
4.33179	0
4.3515	0
4.37121	0
4.39093	0
4.41064	0
4.43035	0
4.45007	0
4.46978	0
4.48949	0
4.50921	0
4.52892	0
4.54863	0
4.56835	0
4.58806	0
4.60777	0
4.62749	0
4.6472	0
4.66691	0
4.68663	0
4.70634	6.48197e-23
4.72605	6.32683e-23
4.74577	6.17527e-23
4.76548	6.02719e-23
4.78519	5.88253e-23
4.80491	5.74121e-23
4.82462	5.60316e-23
4.84433	5.46829e-23
4.86405	5.33655e-23
4.88376	5.20786e-23
4.90347	5.08216e-23
4.92319	4.95937e-23
4.9429	4.83944e-23
4.96261	4.72229e-23
4.98233	4.60788e-23
5.00204	4.49612e-23
5.02175	4.38698e-23
5.04147	4.28038e-23
5.06118	4.17628e-23
5.08089	4.07461e-23
5.10061	3.97532e-23
5.12032	3.87835e-23
5.14003	3.78366e-23
5.15975	3.6912e-23
5.17946	3.6009e-23
5.19917	3.51274e-23
5.21889	3.42664e-23
5.2386	3.34258e-23
5.25831	3.2605e-23
5.27803	3.18036e-23
5.29774	3.10211e-23
5.31746	3.02572e-23
5.33717	2.95113e-23
5.35688	2.87831e-23
5.3766	2.80722e-23
5.39631	2.73782e-23
5.41602	2.67007e-23
5.43574	2.60393e-23
5.45545	2.53937e-23
5.47516	2.47635e-23
5.49488	2.41483e-23
5.51459	2.35478e-23
5.5343	2.29617e-23
5.55402	2.23896e-23
5.57373	2.18312e-23
5.59344	2.12862e-23
5.61316	2.07543e-23
5.63287	2.02351e-23
5.65258	1.97285e-23
5.6723	1.9234e-23
5.69201	1.87515e-23
5.71172	1.82806e-23
5.73144	1.78211e-23
5.75115	1.73727e-23
5.77086	1.69352e-23
5.79058	1.65082e-23
5.81029	1.60916e-23
5.83	1.56851e-23
5.84972	1.52885e-23
5.86943	1.49016e-23
5.88914	1.4524e-23
5.90886	1.41557e-23
5.92857	1.37963e-23
5.94828	1.34457e-23
5.968	1.31037e-23
5.98771	1.277e-23
6.00742	1.24446e-23
6.02714	1.21271e-23
6.04685	1.18173e-23
6.06656	1.15152e-23
6.08628	1.12206e-23
6.10599	1.09331e-23
6.1257	1.06528e-23
6.14542	1.03794e-23
6.16513	1.01127e-23
6.18484	9.85259e-24
6.20456	9.59893e-24
6.22427	9.35155e-24
6.24398	9.11031e-24
6.2637	8.87505e-24
6.28341	8.64563e-24
6.30312	8.42192e-24
6.32284	8.20377e-24
6.34255	7.99106e-24
6.36226	7.78365e-24
6.38198	7.58142e-24
6.40169	7.38425e-24
6.4214	7.192e-24
6.44112	7.00457e-24
6.46083	6.82184e-24
6.48055	6.64369e-24
6.50026	6.47001e-24
6.51997	6.30071e-24
6.53969	6.13566e-24
6.5594	5.97477e-24
6.57911	5.81794e-24
6.59883	5.66506e-24
6.61854	5.51605e-24
6.63825	5.37081e-24
6.65797	5.22925e-24
6.67768	5.09128e-24
6.69739	4.95681e-24
6.71711	4.82575e-24
6.73682	4.69802e-24
6.75653	4.57355e-24
6.77625	4.45225e-24
6.79596	4.33404e-24
6.81567	4.21885e-24
6.83539	4.10661e-24
6.8551	3.99723e-24
6.87481	3.89066e-24
6.89453	3.78682e-24
6.91424	3.68565e-24
6.93395	3.58707e-24
6.95367	3.49103e-24
6.97338	3.39747e-24
6.99309	3.30631e-24
7.01281	3.21751e-24
7.03252	3.131e-24
7.05223	3.04673e-24
7.07195	2.96464e-24
7.09166	2.88467e-24
7.11137	2.80678e-24
7.13109	2.73092e-24
7.1508	2.65702e-24
7.17051	2.58505e-24
7.19023	2.51495e-24
7.20994	2.44668e-24
7.22965	2.38019e-24
7.24937	2.31544e-24
7.26908	2.25239e-24
7.28879	2.19098e-24
7.30851	2.13118e-24
7.32822	2.07296e-24
7.34793	2.01626e-24
7.36765	1.96106e-24
7.38736	1.9073e-24
7.40707	1.85497e-24
7.42679	1.80401e-24
7.4465	1.75441e-24
7.46621	1.70611e-24
7.48593	1.65909e-24
7.50564	1.61332e-24
7.52535	1.56876e-24
7.54507	1.52539e-24
7.56478	1.48316e-24
7.58449	1.44207e-24
7.60421	1.40206e-24
7.62392	1.36313e-24
7.64363	1.32523e-24
7.66335	1.28835e-24
7.68306	1.25245e-24
7.70278	1.21752e-24
7.72249	1.18352e-24
7.7422	1.15043e-24
7.76192	1.11824e-24
7.78163	1.08691e-24
7.80134	1.05642e-24
7.82106	1.02676e-24
7.84077	9.97895e-25
7.86048	9.69812e-25
7.8802	9.42489e-25
7.89991	9.15906e-25
7.91962	8.90043e-25
7.93934	8.64883e-25
7.95905	8.40407e-25
7.97876	8.16596e-25
7.99848	7.93434e-25
8.01819	7.70904e-25
8.0379	7.48988e-25
8.05762	7.27672e-25
8.07733	7.06939e-25
8.09704	6.86773e-25
8.11676	6.67161e-25
8.13647	6.48087e-25
8.15618	6.29537e-25
8.1759	6.11497e-25
8.19561	5.93954e-25
8.21532	5.76895e-25
8.23504	5.60307e-25
8.25475	5.44178e-25
8.27446	5.28494e-25
8.29418	5.13245e-25
8.31389	4.98419e-25
8.3336	4.84005e-25
8.35332	4.69991e-25
8.37303	4.56368e-25
8.39274	4.43123e-25
8.41246	4.30249e-25
8.43217	4.17733e-25
8.45188	4.05568e-25
8.4716	3.93743e-25
8.49131	3.82249e-25
8.51102	3.71078e-25
8.53074	3.6022e-25
8.55045	3.49668e-25
8.57016	3.39413e-25
8.58988	3.29447e-25
8.60959	3.19762e-25
8.6293	3.1035e-25
8.64902	3.01205e-25
8.66873	2.92319e-25
8.68844	2.83684e-25
8.70816	2.75295e-25
8.72787	2.67144e-25
8.74758	2.59225e-25
8.7673	2.51531e-25
8.78701	2.44057e-25
8.80672	2.36796e-25
8.82644	2.29742e-25
8.84615	2.22891e-25
8.86587	2.16236e-25
8.88558	2.09771e-25
8.90529	2.03493e-25
8.92501	1.97394e-25
8.94472	1.91472e-25
8.96443	1.8572e-25
8.98415	1.80134e-25
9.00386	1.74709e-25
9.02357	1.69441e-25
9.04329	1.64326e-25
9.063	1.59359e-25
9.08271	1.54536e-25
9.10243	1.49854e-25
9.12214	1.45308e-25
9.14185	1.40894e-25
9.16157	1.36609e-25
9.18128	1.32449e-25
9.20099	1.2841e-25
9.22071	1.2449e-25
9.24042	1.20685e-25
9.26013	1.16991e-25
9.27985	1.13406e-25
9.29956	1.09927e-25
9.31927	1.0655e-25
9.33899	1.03272e-25
9.3587	1.00092e-25
9.37841	9.7005e-26
9.39813	9.40097e-26
9.41784	9.11032e-26
9.43755	8.8283e-26
9.45727	8.55465e-26
9.47698	8.28915e-26
9.49669	8.03155e-26
9.51641	7.78164e-26
9.53612	7.53918e-26
9.55583	7.30398e-26
9.57555	7.07582e-26
9.59526	6.8545e-26
9.61497	6.63982e-26
9.63469	6.43159e-26
9.6544	6.22962e-26
9.67411	6.03374e-26
9.69383	5.84377e-26
9.71354	5.65954e-26
9.73325	5.48087e-26
9.75297	5.30762e-26
9.77268	5.13962e-26
9.79239	4.97672e-26
9.81211	4.81878e-26
9.83182	4.66564e-26
9.85153	4.51716e-26
9.87125	4.37322e-26
9.89096	4.23368e-26
9.91067	4.0984e-26
9.93039	3.96727e-26
9.9501	3.85249e-26
9.96981	5.49777e-26
9.98953	7.82975e-26
10.0092	1.11283e-25
10.029	1.57847e-25
10.0487	2.23444e-25
10.0684	3.15669e-25
10.0881	4.45071e-25
10.1078	6.26274e-25
10.1275	8.7951e-25
10.1472	1.23271e-24
10.1669	1.72437e-24
10.1867	2.40742e-24
10.2064	3.3545e-24
10.2261	4.6651e-24
10.2458	6.47525e-24
10.2655	8.9705e-24
10.2852	1.24035e-23
10.3049	1.71177e-23
10.3247	2.35788e-23
10.3444	3.24172e-23
10.3641	4.44848e-23
10.3838	6.09302e-23
10.4035	8.32994e-23
10.4232	1.13669e-22
10.4429	1.54824e-22
10.4626	2.1049e-22
10.4824	2.85646e-22
10.5021	3.86926e-22
10.5218	5.23161e-22
10.5415	7.06081e-22
10.5612	9.51236e-22
10.5809	1.2792e-21
10.6006	1.71716e-21
10.6204	2.30095e-21
10.6401	3.07772e-21
10.6598	4.10943e-21
10.6795	5.47732e-21
10.6992	7.2877e-21
10.7189	9.6795e-21
10.7386	1.28339e-20
10.7584	1.69867e-20
10.7781	2.24444e-20
10.7978	2.96046e-20
10.8175	3.89822e-20
10.8372	5.12425e-20
10.8569	6.72444e-20
10.8766	8.8094e-20
10.8963	1.15213e-19
10.9161	1.50429e-19
10.9358	1.96079e-19
10.9555	2.55157e-19
10.9752	3.31484e-19
10.9949	4.29932e-19
11.0146	5.56701e-19
11.0343	7.19668e-19
11.0541	9.28824e-19
11.0738	1.19682e-18
11.0935	1.53964e-18
11.1132	1.97747e-18
11.1329	2.53574e-18
11.1526	3.2464e-18
11.1723	4.14963e-18
11.192	5.29575e-18
11.2118	6.74775e-18
11.2315	8.58434e-18
11.2512	1.09037e-17
11.2709	1.38281e-17
11.2906	1.75097e-17
11.3103	2.21371e-17
11.33	2.79444e-17
11.3498	3.52209e-17
11.3695	4.43243e-17
11.3892	5.56959e-17
11.4089	6.98788e-17
11.4286	8.7541e-17
11.4483	1.09503e-16
11.468	1.36769e-16
11.4877	1.7057e-16
11.5075	2.12408e-16
11.5272	2.64118e-16
11.5469	3.27932e-16
11.5666	4.06569e-16
11.5863	5.03325e-16
11.606	6.22201e-16
11.6257	7.68039e-16
11.6455	9.46692e-16
11.6652	1.16522e-15
11.6849	1.43215e-15
11.7046	1.75771e-15
11.7243	2.15422e-15
11.744	2.63644e-15
11.7637	3.22207e-15
11.7834	3.93225e-15
11.8032	4.79226e-15
11.8229	5.83223e-15
11.8426	7.08806e-15
11.8623	8.6024e-15
11.882	1.04259e-14
11.9017	1.26187e-14
11.9214	1.52518e-14
11.9412	1.84094e-14
11.9609	2.21905e-14
11.9806	2.67123e-14
12.0003	3.21123e-14
12.02	3.85523e-14
12.0397	4.62221e-14
12.0594	5.53444e-14
12.0791	6.61794e-14
12.0989	7.90315e-14
12.1186	9.42557e-14
12.1383	1.12266e-13
12.158	1.33543e-13
12.1777	1.58647e-13
12.1974	1.88228e-13
12.2171	2.23036e-13
12.2369	2.63942e-13
12.2566	3.11953e-13
12.2763	3.68227e-13
12.296	4.34103e-13
12.3157	5.11118e-13
12.3354	6.01039e-13
12.3551	7.05895e-13
12.3748	8.28009e-13
12.3946	9.70041e-13
12.4143	1.13503e-12
12.434	1.32644e-12
12.4537	1.54822e-12
12.4734	1.80486e-12
12.4931	2.10149e-12
12.5128	2.44388e-12
12.5326	2.83862e-12
12.5523	3.29312e-12
12.572	3.8158e-12
12.5917	4.41614e-12
12.6114	5.10481e-12
12.6311	5.89384e-12
12.6508	6.79675e-12
12.6705	7.8287e-12
12.6903	9.00669e-12
12.71	1.03497e-11
12.7297	1.18791e-11
12.7494	1.36186e-11
12.7691	1.55946e-11
12.7888	1.78365e-11
12.8085	2.03771e-11
12.8283	2.32527e-11
12.848	2.65037e-11
12.8677	3.01744e-11
12.8874	3.43143e-11
12.9071	3.89776e-11
12.9268	4.42243e-11
12.9465	5.01203e-11
12.9662	5.67381e-11
12.986	6.41573e-11
13.0057	7.2465e-11
13.0254	8.17565e-11
13.0451	9.21361e-11
13.0648	1.03717e-10
13.0845	1.16625e-10
13.1042	1.30992e-10
13.124	1.46966e-10
13.1437	1.64706e-10
13.1634	1.84383e-10
13.1831	2.06183e-10
13.2028	2.30307e-10
13.2225	2.56972e-10
13.2422	2.86408e-10
13.262	3.18868e-10
13.2817	3.54618e-10
13.3014	3.93947e-10
13.3211	4.37159e-10
13.3408	4.84584e-10
13.3605	5.3657e-10
13.3802	5.93488e-10
13.3999	6.55732e-10
13.4197	7.23717e-10
13.4394	7.97887e-10
13.4591	8.78705e-10
13.4788	9.66663e-10
13.4985	1.06227e-09
13.5182	1.16608e-09
13.5379	1.27865e-09
13.5577	1.40056e-09
13.5774	1.53244e-09
13.5971	1.67492e-09
13.6168	1.82867e-09
13.6365	1.99437e-09
13.6562	2.17272e-09
13.6759	2.36445e-09
13.6956	2.5703e-09
13.7154	2.79102e-09
13.7351	3.0274e-09
13.7548	3.28019e-09
13.7745	3.55021e-09
13.7942	3.83822e-09
13.8139	4.14503e-09
13.8336	4.47142e-09
13.8534	4.81815e-09
13.8731	5.186e-09
13.8928	5.57569e-09
13.9125	5.98794e-09
13.9322	6.42341e-09
13.9519	6.88275e-09
13.9716	7.36655e-09
13.9913	7.87531e-09
14.0111	8.40952e-09
14.0308	8.96955e-09
14.0505	9.55571e-09
14.0702	1.01682e-08
14.0899	1.08071e-08
14.1096	1.14725e-08
14.1293	1.21641e-08
14.1491	1.28818e-08
14.1688	1.3625e-08
14.1885	1.43932e-08
14.2082	1.51856e-08
14.2279	1.60014e-08
14.2476	1.68392e-08
14.2673	1.76979e-08
14.287	1.85758e-08
14.3068	1.94712e-08
14.3265	2.03819e-08
14.3462	2.13057e-08
14.3659	2.22401e-08
14.3856	2.31822e-08
14.4053	2.4129e-08
14.425	2.50771e-08
14.4448	2.60228e-08
14.4645	2.69622e-08
14.4842	2.7891e-08
14.5039	2.88048e-08
14.5236	2.96987e-08
14.5433	3.05676e-08
14.563	3.14062e-08
14.5827	3.22088e-08
14.6025	3.29695e-08
14.6222	3.36823e-08
14.6419	3.43407e-08
14.6616	3.49383e-08
14.6813	3.54683e-08
14.701	3.5924e-08
14.7207	3.62983e-08
14.7405	3.65842e-08
14.7602	3.67748e-08
14.7799	3.6863e-08
14.7996	3.68419e-08
14.8193	3.67047e-08
14.839	3.64448e-08
14.8587	3.60559e-08
14.8784	3.55321e-08
14.8982	3.48677e-08
14.9179	3.40577e-08
14.9376	3.30977e-08
14.9573	3.19839e-08
14.977	3.07134e-08
14.9967	2.9284e-08
15.0164	2.76949e-08
15.0362	2.5946e-08
15.0559	2.40387e-08
15.0756	2.19758e-08
15.0953	1.97616e-08
15.115	1.7402e-08
15.1347	1.49048e-08
15.1544	1.22797e-08
15.1741	9.53847e-09
15.1939	6.69529e-09
15.2136	3.76669e-09
15.2333	7.71781e-10
15.253	2.26754e-09
15.2727	5.32645e-09
15.2924	8.37704e-09
15.3121	1.13881e-08
15.3319	1.43251e-08
15.3516	1.71498e-08
15.3713	1.98203e-08
15.391	2.22905e-08
15.4107	2.45106e-08
15.4304	2.64263e-08
15.4501	2.79791e-08
15.4699	2.91056e-08
15.4896	2.97382e-08
15.5093	2.98042e-08
15.529	2.92261e-08
15.5487	2.79212e-08
15.5684	2.5802e-08
15.5881	2.27755e-08
15.6078	1.87435e-08
15.6276	1.36027e-08
15.6473	7.24419e-09
15.667	4.46221e-10
15.6867	9.58806e-09
15.7064	2.03062e-08
15.7261	3.27308e-08
15.7458	4.69973e-08
15.7656	6.32462e-08
15.7853	8.16228e-08
15.805	1.02278e-07
15.8247	1.25366e-07
15.8444	1.51046e-07
15.8641	1.79483e-07
15.8838	2.10843e-07
15.9035	2.45297e-07
15.9233	2.83021e-07
15.943	3.24191e-07
15.9627	3.68987e-07
15.9824	4.17589e-07
16.0021	4.70182e-07
16.0218	5.26948e-07
16.0415	5.88073e-07
16.0613	6.53738e-07
16.081	7.24128e-07
16.1007	7.99422e-07
16.1204	8.79799e-07
16.1401	9.65434e-07
16.1598	1.0565e-06
16.1795	1.15315e-06
16.1992	1.25555e-06
16.219	1.36386e-06
16.2387	1.47822e-06
16.2584	1.59875e-06
16.2781	1.72558e-06
16.2978	1.85882e-06
16.3175	1.99858e-06
16.3372	2.14492e-06
16.357	2.29792e-06
16.3767	2.45763e-06
16.3964	2.62407e-06
16.4161	2.79725e-06
16.4358	2.97716e-06
16.4555	3.16377e-06
16.4752	3.357e-06
16.4949	3.55676e-06
16.5147	3.76295e-06
16.5344	3.97539e-06
16.5541	4.19391e-06
16.5738	4.41828e-06
16.5935	4.64825e-06
16.6132	4.88352e-06
16.6329	5.12374e-06
16.6527	5.36853e-06
16.6724	5.61747e-06
16.6921	5.87007e-06
16.7118	6.1258e-06
16.7315	6.38409e-06
16.7512	6.64428e-06
16.7709	6.90569e-06
16.7906	7.16755e-06
16.8104	7.42906e-06
16.8301	7.68931e-06
16.8498	7.94735e-06
16.8695	8.20216e-06
16.8892	8.45265e-06
16.9089	8.69762e-06
16.9286	8.93584e-06
16.9484	9.16595e-06
16.9681	9.38654e-06
16.9878	9.59611e-06
17.0075	9.79304e-06
17.0272	9.97565e-06
17.0469	1.01422e-05
17.0666	1.02907e-05
17.0863	1.04192e-05
17.1061	1.05256e-05
17.1258	1.06078e-05
17.1455	1.06633e-05
17.1652	1.06899e-05
17.1849	1.06848e-05
17.2046	1.06456e-05
17.2243	1.05693e-05
17.2441	1.04532e-05
17.2638	1.02941e-05
17.2835	1.00888e-05
17.3032	9.8342e-06
17.3229	9.5267e-06
17.3426	9.16276e-06
17.3623	8.73866e-06
17.382	8.25054e-06
17.4018	7.69438e-06
17.4215	7.06602e-06
17.4412	6.36113e-06
17.4609	5.57523e-06
17.4806	4.70369e-06
17.5003	3.7417e-06
17.52	2.68431e-06
17.5398	1.52636e-06
17.5595	2.62554e-07
17.5792	1.11259e-06
17.5989	2.60473e-06
17.6186	4.2197e-06
17.6383	5.96353e-06
17.658	7.84242e-06
17.6777	9.86276e-06
17.6975	1.20311e-05
17.7172	1.43543e-05
17.7369	1.68393e-05
17.7566	1.94933e-05
17.7763	2.23236e-05
17.796	2.53377e-05
17.8157	2.85436e-05
17.8355	3.19492e-05
17.8552	3.55626e-05
17.8749	3.93924e-05
17.8946	4.34471e-05
17.9143	4.77355e-05
17.934	5.22668e-05
17.9537	5.70503e-05
17.9735	6.20954e-05
17.9932	6.7412e-05
18.0129	7.301e-05
18.0326	7.88996e-05
